Plant_Code,Mold_Name,Item_Code,Full_Load
1900,C14570R12NXTTLNS12,1325114612069TUNX0,
1900,C14570R13NXTTLGR01,1325114613071TUNX0,
1900,C14570R13NXTTLGR02,1325114613071TUNX0,
1900,B1458012UHLIFHMI03,1325114812074TUHL0,
1900,B1458012UHLIFHMI04,1325114812074TUHL0,
1900,B1458012ULHLIFGC06,1325114812074TUHL0,
1900,C14580R12UHLTHMI03,1325114812074TUHL0,
1900,C14580R12UHLTHMI04,1325114812074TUHL0,
1900,C14580R12UHLTHMI08,1325114812074TUHL0,
1900,C14580R12UHLTHMI09,1325114812074TUHL0,
1900,C14580R12UHLTHMI10,1325114812074TUHL0,
1900,C14580R12UHLTHMI11,1325114812074TUHL0,
1900,C14580R12UHLTHMI12,1325114812074TUHL0,
1900,C14580R12XPTLDC12,1325114812074TULT0,
1900,C14580R12XPTLDC13,1325114812074TULT0,
1900,C14580R12NXTTLGR01,1325114812074TUNX0,
1900,C14580R12NXTTLGR02,1325114812074TUNX0,
1900,C14580R12NXTTLNS04,1325114812074TUNX0,
1900,C14580R12NXTTLNS05,1325114812074TUNX0,
1900,C14580R12NXTTLNS06,1325114812074TUNX0,
1900,C14580R12NXTTLNS07,1325114812074TUNX0,
1900,C14580R12NXTTLNS08,1325114812074TUNX0,
1900,C14580R12NXTTLNS09,1325114812074TUNX0,
1900,C16565R13TORTLDC05,1325116513077TTOR0,
1900,C16565R13TORTLDC07,1325116513077TTOR0,
1900,C16565R13TORTLGR02,1325116513077TTOR0,
1900,C16565R13TORTLGR04,1325116513077TTOR0,
1900,C16565R13TORTLGR05,1325116513077TTOR0,
1900,C16565R13TORTLGR06,1325116513077TTOR0,
1900,C165R14ULXPCTLGR04,1325116814008QXPC0,
1900,C165R14ULXPCTLGR05,1325116814008QXPC0,
1900,C165R14ULXPCTLMK01,1325116814008QXPC0,
1900,C16580R15XPCMK1,1325116815087SXPC0,
1900,C16580R15XPCMK2,1325116815087SXPC0,
1900,C16580R15XPCTLGR01,1325116815087SXPC0,
1900,C16580R15XPCTLGR02,1325116815087SXPC0,
1900,C16580R15XPCTLMK01,1325116815087SXPC0,
1900,C16580R15XPCTLMK02,1325116815087SXPC0,
1900,C21575R15BRTGR15,1325121715100SBRU0,
1900,C21575R15BRUTTGR02,1325121715100SBRU0,
1900,C21575R15BRUTTGR03,1325121715100SBRU0,
1900,C21575R15BRUTTGR04,1325121715100SBRU0,
1900,C21575R15BRUTTGR05,1325121715100SBRU0,
1900,C21575R15BRUTTGR06,1325121715100SBRU0,
1900,C21575R15BRUTTGR07,1325121715100SBRU0,
1900,C21575R15BRUTTHM01,1325121715100SBRU0,
1900,C21575R15BRUTTHM02,1325121715100SBRU0,
1900,C31105R15RATTLGC01,1325210015109QRAT0,
1900,C31105R15RATTLGC02,1325210015109QRAT0,
1900,CT13570R15STARHM03,1325213615099MSXT0,
1900,CT13570R15STARHM04,1325213615099MSXT0,
1900,T13570R15STARHM03,1325213615099MSXT0,
1900,T13570R15STARHM04,1325213615099MSXT0,
1900,C16580R14TORTLMK11,1325214617107MSXT0,
1900,T14570R17STXTAL01,1325214617107MSXT0,
1900,T14570R17STXTSX01,1325214617107MSXT0,
1900,T14570R17STXTSX02,1325214617107MSXT0,
1900,T14570R17STXTSX03,1325214617107MSXT0,
1900,C14580R12UHLTHMI08,1325214812074TTMX0,
1900,C14580R12UHLTHMI05,1325214812074TUHL0,
1900,C14580R12UHLTHMI06,1325214812074TUHL0,
1900,C14580R12UHLTHMI07,1325214812074TUHL0,
1900,C14580R12UHLTHMI08,1325214812074TUHL0,
1900,C14570R13NXTTLGR01,1325214812074TULT0,
1900,C14570R13NXTTLGR02,1325214812074TULT0,
1900,C14580R12ULTNEO02,1325214812074TULT0,
1900,C14580R12ULTNEO03,1325214812074TULT0,
1900,C14580R12ULTNEO04,1325214812074TULT0,
1900,C14580R12XPTLDC12,1325214812074TULT0,
1900,C14580R12XPTLDC13,1325214812074TULT0,
1900,C14580R12NEOTLGC04,1325214812074TUNE1,
1900,C14580R12NEOTLGC05,1325214812074TUNE1,
1900,C14580R12NEOTLGC06,1325214812074TUNE1,
1900,C14580R12NEOTLGC07,1325214812074TUNE1,
1900,C14580R12NEOTLGC08,1325214812074TUNE1,
1900,C14580R12NEOTLGC11,1325214812074TUNE1,
1900,C14580R12NEOTLGC12,1325214812074TUNE1,
1900,C14580R12NEOTLGC13,1325214812074TUNE1,
1900,C14580R12NEOTLGC14,1325214812074TUNE1,
1900,C14580R12NEOTLGC15,1325214812074TUNE1,
1900,C14580R12ULTNEO01,1325214812074TUNE1,
1900,C14580R12ULTNEO02,1325214812074TUNE1,
1900,C14580R12ULTNEO03,1325214812074TUNE1,
1900,C14580R12ULTNEO04,1325214812074TUNE1,
1900,C14580R12NXTTLDC03,1325214812074TUNX0,
1900,C14580R12NXTTLNS01,1325214812074TUNX0,
1900,C14580R12ULTNEO02,1325214812074TUNX0,
1900,C14580R12ULTNEO03,1325214812074TUNX0,
1900,C14580R12ULTNEO04,1325214812074TUNX0,
1900,C14580R13TAXIMGC01,1325214813075STMX0,
1900,C14580R13TAXIMGC02,1325214813075STMX0,
1900,C14580R13TAXIMHM01,1325214813075STMX0,
1900,C14580R13TAXIMHM02,1325214813075STMX0,
1900,C14580R13TAXIMHM03,1325214813075STMX0,
1900,C14580R13TAXIMHM04,1325214813075STMX0,
1900,C14580R13ELZTGR01,1325214813075SUHL0,
1900,C14580R13ELZTGR02,1325214813075SUHL0,
1900,C14580R13ULTHIGC01,1325214813075SUHL0,
1900,C14580R13ULTHIGC02,1325214813075SUHL0,
1900,C14580R13ULTNXT01,1325214813075SUNX0,
1900,C15565R13NEOMD05,1325215513073TUNE0,
1900,C15565R13NEOMD06,1325215513073TUNE0,
1900,C15565R13NEOTLGC01,1325215513073TUNE0,
1900,C15565R13NEOTLGC02,1325215513073TUNE0,
1900,C15565R13NEOTLHM01,1325215513073TUNE0,
1900,C15565R13NEOTLHM02,1325215513073TUNE0,
1900,C15565R13NEOTLHM03,1325215513073TUNE0,
1900,C15565R13NEOTLHM04,1325215513073TUNE0,
1900,C15565R14NEOTLGC01,1325215514075TUNE0,
1900,C15565R14NEOTLGC02,1325215514075TUNE0,
1900,C15565R14NEOTLHM01,1325215514075TUNE0,
1900,C15565R14NEOTLHM02,1325215514075TUNE0,
1900,C15565R14UNEO74T01,1325215514075TUNE0,
1900,C15570R13ULTHIGC01,1325215613075TUHL0,
1900,C15570R13ULTHIGC02,1325215613075TUHL0,
1900,C15570R13ULTHIHM01,1325215613075TUHL0,
1900,C15570R13ULTHIHM02,1325215613075TUHL0,
1900,C15570R13NEOTLGC01,1325215613075TUNE1,
1900,C15570R13NEOTLGC02,1325215613075TUNE1,
1900,B155-70R13-NXTGR05,1325215613075TUNX0,
1900,B155-70R13-NXTGR06,1325215613075TUNX0,
1900,C15570R13NXTTLGR03,1325215613075TUNX0,
1900,C15570R13NXTTLGR04,1325215613075TUNX0,
1900,C15580R13VECTLGR02,1325215813079SVECO,
1900,C15580R13VECTLGR03,1325215813079SVECO,
1900,C15580R13VECTLGR05,1325215813079SVECO,
1900,C15580R13VECTLGR11,1325215813079SVECO,
1900,C15580R13VECTLMK01,1325215813079SVECO,
1900,C15580R13VECTLMK04,1325215813079SVECO,
1900,C15580R13VECTLMK05,1325215813079SVECO,
1900,C15580R13TAXIMGC01,1325215813079TTMX0,
1900,C15580R13TAXIMGC02,1325215813079TTMX0,
1900,C15580R13TAXIMHM01,1325215813079TTMX0,
1900,C15580R13TAXIMHM02,1325215813079TTMX0,
1900,C15580R13TAXIMHM03,1325215813079TTMX0,
1900,C15580R13TAXIMHM04,1325215813079TTMX0,
1900,C15580R13TAXIMHM05,1325215813079TTMX0,
1900,C15580R13TAXIMHM06,1325215813079TTMX0,
1900,C15580R13ULNTLHM02,1325215813079TUNE0,
1900,C15580R13ULNTLHM05,1325215813079TUNE0,
1900,C15580R13ULTNEOHM3,1325215813079TUNE0,
1900,C15580R13NEO000013,1325215813079TUNE2,
1900,C15580R13NEO000001,1325215813079TUNE3,
1900,C15580R13NEO000002,1325215813079TUNE3,
1900,C15580R13NEO000003,1325215813079TUNE3,
1900,C15580R13NEO000004,1325215813079TUNE3,
1900,C15580R13NEO000005,1325215813079TUNE3,
1900,C15580R13NEO000006,1325215813079TUNE3,
1900,C15580R13NEO000007,1325215813079TUNE3,
1900,C15580R13NEO000008,1325215813079TUNE3,
1900,C15580R13NEO000009,1325215813079TUNE3,
1900,C15580R13NEO000010,1325215813079TUNE3,
1900,C15580R13NEO000011,1325215813079TUNE3,
1900,C15580R13NEO000012,1325215813079TUNE3,
1900,C15580R13NEO000014,1325215813079TUNE3,
1900,C15580R13NEO000015,1325215813079TUNE3,
1900,C15580R13NEO000016,1325215813079TUNE3,
1900,C15580R13NEO000017,1325215813079TUNE3,
1900,C15580R13NEO000018,1325215813079TUNE3,
1900,C15580R13NEO000019,1325215813079TUNE3,
1900,C15580R13NEO000020,1325215813079TUNE3,
1900,C15580R13NEO000021,1325215813079TUNE3,
1900,C15580R13NEO000022,1325215813079TUNE3,
1900,C15580R13NEO000023,1325215813079TUNE3,
1900,C15580R13NEO000024,1325215813079TUNE3,
1900,C15580R13NEO000025,1325215813079TUNE3,
1900,C15580R13NEO000026,1325215813079TUNE3,
1900,C15580R13ULTLCHM01,1325215813079TUNE4,
1900,C15580R13TLGC01,1325215813079TUNE5,
1900,C15580R13TLGC02,1325215813079TUNE5,
1900,C15580R13TLGC03,1325215813079TUNE5,
1900,C15580R13TLGC04,1325215813079TUNE5,
1900,C15580R13TLGC05,1325215813079TUNE5,
1900,C15580R13TLGC06,1325215813079TUNE5,
1900,C15580R13TLGC07,1325215813079TUNE5,
1900,C15580R13TLGC08,1325215813079TUNE5,
1900,C15580R13TLGC09,1325215813079TUNE5,
1900,C15580R13TLGC10,1325215813079TUNE5,
1900,C15580R13ULNTLGC01,1325215813079TUNE5,
1900,C15580R13ULNTLGC02,1325215813079TUNE5,
1900,C15580R13ULNTLGC03,1325215813079TUNE5,
1900,C15580R13ULNTLGC04,1325215813079TUNE5,
1900,C15580R13ULNTLGC05,1325215813079TUNE5,
1900,C15580R13ULNTLGC06,1325215813079TUNE5,
1900,C15580R13ULNTLHM01,1325215813079TUNE5,
1900,C15580R13ULNTLHM03,1325215813079TUNE5,
1900,C15580R13ULNTLHM04,1325215813079TUNE5,
1900,C15580R13ULNTLHM06,1325215813079TUNE5,
1900,C15580R13ULNTLHM07,1325215813079TUNE5,
1900,C15580R13ULNTLHM08,1325215813079TUNE5,
1900,C15580R13ULNTLHM09,1325215813079TUNE5,
1900,C15580R13ULNTLHM10,1325215813079TUNE5,
1900,C15580R13ULNTLHM11,1325215813079TUNE5,
1900,C15580R13ULNTLHM12,1325215813079TUNE5,
1900,C15580R13ULNTLHM13,1325215813079TUNE5,
1900,C15580R13ULNTLHM14,1325215813079TUNE5,
1900,C15580R13ULNTLHM15,1325215813079TUNE5,
1900,C16565R13TORTLDC09,1325216513077TTOR0,
1900,C16565R13TORTLGR05,1325216513077TTOR0,
1900,C16565R13TORTLGR06,1325216513077TTOR0,
1900,C16565R13ULFTLHM01,1325216513077TUHL0,
1900,C16565R13ULFTLHM02,1325216513077TUHL0,
1900,C16565R13ULFTLHM03,1325216513077TUHL0,
1900,C16565R13ULFTLHM04,1325216513077TUHL0,
1900,B1656514ULSPRTSY01,1325216514079SUSP0,
1900,B1656514ULSPRTSY02,1325216514079SUSP0,
1900,C16565R14SPTTLMK01,1325216514079SUSP0,
1900,C16565R14SPTTLMK02,1325216514079SUSP0,
1900,C16565R14TAXIMHM01,1325216514079TTMX0,
1900,C16565R14TAXIMHM02,1325216514079TTMX0,
1900,C16565R14TAXIMHM03,1325216514079TTMX0,
1900,C16565R14TAXIMHM04,1325216514079TTMX0,
1900,C16565R14TAXIMHM05,1325216514079TTMX0,
1900,C16565R14TAXIMHM06,1325216514079TTMX0,
1900,C16565R14TAXIMHM07,1325216514079TTMX0,
1900,C16565R14TAXIMHM08,1325216514079TTMX0,
1900,C16565R14ELZTOHM01,1325216514079TUTR0,
1900,C16565R14ELZTOHM02,1325216514079TUTR0,
1900,C16570R12UTSTLNS01,1325216612077HUSP0,
1900,C16570R12UTSTLNS02,1325216612077HUSP0,
1900,C16570R12UTSTLMK01,1325216612077TUSP0,
1900,C16570R12UTSTLMK02,1325216612077TUSP0,
1900,C16570R12UTSTLNS01,1325216612077TUSP0,
1900,C16570R12UTSTLNS02,1325216612077TUSP0,
1900,C16570R13NEOHM01,1325216613079HUNE0,
1900,C16570R13NEOHM02,1325216613079HUNE0,
1900,C16570R14TAXTLGC01,1325216614081STMX0,
1900,C16570R14TAXTLGC02,1325216614081STMX0,
1900,C16570R14TAXTLHM01,1325216614081STMX0,
1900,C16570R14TAXTLHM02,1325216614081STMX0,
1900,C16570R14UXTTLHM01,1325216614081SUTR0,
1900,C16570R14UXTTLHM02,1325216614081SUTR0,
1900,C16570R14UXTTLHM03,1325216614081SUTR0,
1900,C16570R14UXTTLHM04,1325216614081SUTR0,
1900,C16570R14VEC01,1325216614081SVEC0,
1900,C165R14ULXPCTLGR03,1325216814008QXPC0,
1900,C165R14ULXPCTLGR04,1325216814008QXPC0,
1900,C165R14ULXPCTLGR05,1325216814008QXPC0,
1900,C165R14ULXPCTLGR06,1325216814008QXPC0,
1900,C165R14ULXPCTLGR07,1325216814008QXPC0,
1900,C165R14ULXPCTLGR08,1325216814008QXPC0,
1900,C165R14ULXPCTLMK01,1325216814008QXPC0,
1900,C165R14ULXPCTLMK02,1325216814008QXPC0,
1900,C14580R12XPTLDC12,1325216814085STOR0,
1900,C14580R12XPTLDC13,1325216814085STOR0,
1900,C16580R14TORTLGR01,1325216814085STOR0,
1900,C16580R14TORTLGR03,1325216814085STOR0,
1900,C16580R14TORTLGR04,1325216814085STOR0,
1900,C16580R14TORTLGR05,1325216814085STOR0,
1900,C16580R14TORTLGR07,1325216814085STOR0,
1900,C16580R14TORTLGR10,1325216814085STOR0,
1900,C16580R14TORTLGR11,1325216814085STOR0,
1900,C16580R14TORTLGR12,1325216814085STOR0,
1900,C16580R14TORTLGR13,1325216814085STOR0,
1900,C16580R14TORTLGR16,1325216814085STOR0,
1900,C16580R14TORTLGR18,1325216814085STOR0,
1900,C16580R14TORTLGR19,1325216814085STOR0,
1900,C16580R14TORTLGR20,1325216814085STOR0,
1900,C16580R14TORTLGR22,1325216814085STOR0,
1900,C16580R14TORTLGR23,1325216814085STOR0,
1900,C16580R14TORTLGR24,1325216814085STOR0,
1900,C16580R14TORTLGR25,1325216814085STOR0,
1900,C16580R14TORTLGR26,1325216814085STOR0,
1900,C16580R14TORTLGR27,1325216814085STOR0,
1900,C16580R14TORTLGR28,1325216814085STOR0,
1900,C16580R14TORTLGR29,1325216814085STOR0,
1900,C16580R14TORTLGR30,1325216814085STOR0,
1900,C16580R14TORTLMK04,1325216814085STOR0,
1900,C16580R14TORTLMK09,1325216814085STOR0,
1900,C16580R14TORTLMK11,1325216814085STOR0,
1900,C16580R14TORTLMK15,1325216814085STOR0,
1900,C16580R14TORTLMK23,1325216814085STOR0,
1900,C16580R14TORTLMK25,1325216814085STOR0,
1900,C16580R14TORTLMK26,1325216814085STOR0,
1900,C16580R14TORTLNS02,1325216814085STOR0,
1900,C16580R14TORTLNS03,1325216814085STOR0,
1900,C16580R14TORTLNS04,1325216814085STOR0,
1900,C16580R14TORTLNS06,1325216814085STOR0,
1900,CT13570R15STARHM03,1325216814085STOR0,
1900,CT13570R15STARHM04,1325216814085STOR0,
1900,C016580R14ELZTGC05,1325216814085SUTR0,
1900,C16580R14ELZTGC01,1325216814085SUTR0,
1900,C16580R14ELZTGC02,1325216814085SUTR0,
1900,C16580R14ELZTGC03,1325216814085SUTR0,
1900,C16580R14ELZTGC04,1325216814085SUTR0,
1900,C16580R14ELZTGC05,1325216814085SUTR0,
1900,C16580R14ELZTGC06,1325216814085SUTR0,
1900,C16580R14ELZTHM01,1325216814085SUTR0,
1900,C16580R14ELZTHM02,1325216814085SUTR0,
1900,C16580R14ELZTHM03,1325216814085SUTR0,
1900,C16580R14ELZTHM04,1325216814085SUTR0,
1900,B1658014UXROYLHM15,1325216814085TURL2,
1900,B1658014UXROYLHM17,1325216814085TURL2,
1900,C1658014UXROLHMI01,1325216814085TURL2,
1900,C1658014UXROLHMI02,1325216814085TURL2,
1900,C16580R14SPTTLGC01,1325216814085TUSP0,
1900,C16580R14SPTTLGC02,1325216814085TUSP0,
1900,C16580R14SPTTLGC03,1325216814085TUSP0,
1900,C16580R14SPTTLGC04,1325216814085TUSP0,
1900,C16580R14SPTTLGC06,1325216814085TUSP0,
1900,C17565R14VECTLMK01,1325217514082HVEC0,
1900,C17565R14VECTLMK02,1325217514082HVEC0,
1900,C17565R14VECTLMK03,1325217514082HVEC0,
1900,C17565R14VECTLMK04,1325217514082HVEC0,
1900,C17565R14VECTLMK07,1325217514082HVEC0,
1900,C17565R14VECTLMK08,1325217514082HVEC0,
1900,C17565R14ELZTGC01,1325217514082TUTR0,
1900,C17565R14ELZTGC02,1325217514082TUTR0,
1900,C17565R14UXTTLHM01,1325217514082TUTR0,
1900,C17565R14UXTTLHM02,1325217514082TUTR0,
1900,C17565R15UXRTHMI01,1325217515084HURL2,
1900,C17565R15UXRTHMI02,1325217515084HURL2,
1900,C17565R15UXRTHMI03,1325217515084HURL2,
1900,C17565R15UXRTHMI04,1325217515084HURL2,
1900,C17565R15UXRTHMI05,1325217515084HURL2,
1900,C17565R15UXRTHMI06,1325217515084HURL2,
1900,C17565R15UXRTHMI07,1325217515084HURL2,
1900,C17565R15UXRTHMI08,1325217515084HURL2,
1900,C17565R15UXRTLHM03,1325217515084HURL2,
1900,C17565R15UXRTLHM04,1325217515084HURL2,
1900,C17570R12ULNTLHM01,1325217612080HUNE0,
1900,C17570R12ULNTLHM02,1325217612080HUNE0,
1900,C17570R13ULNTLGC01,1325217613082TUNE0,
1900,C17570R13ULNTLGC02,1325217613082TUNE0,
1900,C17570R13ULNTLGC03,1325217613082TUNE0,
1900,C17570R13ULNTLGC04,1325217613082TUNE0,
1900,C17570R13ULNTLGC05,1325217613082TUNE0,
1900,C17570R13ULNTLGC06,1325217613082TUNE0,
1900,C17570R13ULNTLHM01,1325217613082TUNE0,
1900,C17570R13ULNTLHM02,1325217613082TUNE0,
1900,C17570R13ULNTLHM01,1325217613082TUNEE,
1900,C17570R13ULNTLHM02,1325217613082TUNEE,
1900,B1757014VECTRAGR02,1325217614084TVECE,
1900,B1757014VECTRAMK01,1325217614084TVECE,
1900,B1757014VECTRANS04,1325217614084TVECE,
1900,B1757014VECTRANS06,1325217614084TVECE,
1900,C17570R14XPCMK2,1325217614095QXPC0,
1900,C17570R14XPCTLGC01,1325217614095QXPC0,
1900,C17570R14XPCTLGC02,1325217614095QXPC0,
1900,C17570R14XPCTLGC03,1325217614095QXPC0,
1900,C17570R14XPCTLGC04,1325217614095QXPC0,
1900,C17570R14XPCTLMK01,1325217614095QXPC0,
1900,C17570R14XPCTLMK02,1325217614095QXPC0,
1900,C17570R14XPCTLSH01,1325217614095QXPC0,
1900,C17570R14XPCTLSH02,1325217614095QXPC0,
1900,17575R16RANHPHMI01,1325217716093HRHE0,
1900,17575R16RANHPHMI02,1325217716093HRHE0,
1900,C18555R16UXRTLHM01,1325218316083HURL0,
1900,C18555R16UXRTLHM02,1325218316083HURL0,
1900,C18560R15TAXIMHM01,1325218415084TTMX0,
1900,C18560R15TAXIMHM02,1325218415084TTMX0,
1900,C18560R15TAXIMHM03,1325218415084TTMX0,
1900,C18560R15TAXIMHM04,1325218415084TTMX0,
1900,C18565R14UXROYHM01,1325218514086HURL0,
1900,C18565R14UXROYHM02,1325218514086HURL0,
1900,B1856514ULTSPRGC01,1325218514086HUSPE,
1900,B1856514ULTSPRGC02,1325218514086HUSPE,
1900,B1856514ULTSPRGC03,1325218514086HUSPE,
1900,B1856514ULTSPRGC04,1325218514086HUSPE,
1900,C18565R14UXTTLHM01,1325218514086HUTR0,
1900,C18565R14UXTTLHM02,1325218514086HUTR0,
1900,C18565R15TAXIMGC01,1325218515088HTMX0,
1900,C18565R15TAXIMGC02,1325218515088HTMX0,
1900,C18565R15TAXIMHM01,1325218515088HTMX0,
1900,C18565R15TAXIMHM02,1325218515088HTMX0,
1900,C18565R15TAXIMHM03,1325218515088HTMX0,
1900,C18565R15TAXIMHM04,1325218515088HTMX0,
1900,C18565R15TAXIMHM05,1325218515088HTMX0,
1900,C18565R15TAXIMHM06,1325218515088HTMX0,
1900,C18565R15TAXIMHM07,1325218515088HTMX0,
1900,C18565R15TAXIMHM08,1325218515088HTMX0,
1900,C018565R15UXRTGC01,1325218515088HURL2,
1900,C018565R15UXRTGC02,1325218515088HURL2,
1900,C18565R15UXTTLUZ01,1325218515088HUTR0,
1900,C18565R15UXTTLUZ02,1325218515088HUTR0,
1900,C18565R15VECYRA01,1325218515088HVEC0,
1900,C18565R15VECYRA01,1325218515088SURL0,
1900,C18565R15VECMK13,1325218515088SVEC0,
1900,C18565R15VECMK14,1325218515088SVEC0,
1900,C18565R15VECTLMK01,1325218515088SVEC0,
1900,C18565R15VECTLMK10,1325218515088SVEC0,
1900,C18565R15VECMK13,1325218515088SVEC1,
1900,C18565R15VECMK14,1325218515088SVEC1,
1900,C18565R15UXRTLHM01,1325218515088TURL1,
1900,C18565R15UXRTLHM02,1325218515088TURL1,
1900,C18565R15UXALPGC01,1325218515088TUXA0,
1900,C18565R15UXALPGC02,1325218515088TUXA0,
1900,C18565R15VECMK13,1325218515088TVEC0,
1900,C18565R15VECMK14,1325218515088TVEC0,
1900,C18565R15VECTLGR01,1325218515088TVEC0,
1900,C18565R15VECTLGR02,1325218515088TVEC0,
1900,C18565R15VECTLMK03,1325218515088TVEC0,
1900,C18565R15VECTLMK04,1325218515088TVEC0,
1900,C18565R15VECTLMK06,1325218515088TVEC0,
1900,C18565R15VECTLMK07,1325218515088TVEC0,
1900,C18565R15VECTLMK08,1325218515088TVEC0,
1900,C18565R15VECTLMK02,1325218515088TVEC1,
1900,C18565R15VETLBMK01,1325218515088TVEC1,
1900,C15570R13NEOTLGC03,1325218515088TVEUE,
1900,C15570R13NEOTLGC04,1325218515088TVEUE,
1900,C18565R15VECTLGC01,1325218515088TVEUE,
1900,C18565R15VECTLGC02,1325218515088TVEUE,
1900,C18565R15VECTLGC03,1325218515088TVEUE,
1900,C18565R15VECTLGC04,1325218515088TVEUE,
1900,C18565R15VECTLGC05,1325218515088TVEUE,
1900,C18565R15VECTLGC06,1325218515088TVEUE,
1900,C18565R15VECTLGC07,1325218515088TVEUE,
1900,C18565R15VECTLMK09,1325218515088TVEUE,
1900,C18565R15VECTLMK11,1325218515088TVEUE,
1900,C18565R15VECTLMK12,1325218515088TVEUE,
1900,C18565R15VECTLMK13,1325218515088TVEUE,
1900,C18565R15VECTLMK14,1325218515088TVEUE,
1900,C18565R15VECTLMK15,1325218515088TVEUE,
1900,C18565R15VECTLMK16,1325218515088TVEUE,
1900,C18565R15VECTLMK17,1325218515088TVEUE,
1900,C18565R15VECTLMK18,1325218515088TVEUE,
1900,C18570R13ULNTLHM01,1325218613086HUNE0,
1900,C18570R13ULNTLHM02,1325218613086HUNE0,
1900,B1857014UXROYLHB01,1325218614088HURL0,
1900,B1857014UXROYLHB02,1325218614088HURL0,
1900,B1857014UXROYLMK01,1325218614088HURL0,
1900,B1857014UXROYLMK02,1325218614088HURL0,
1900,C18570R14VECTLSY06,1325218614088SVEC0,
1900,C18570R14VECTLSY17,1325218614088SVEC0,
1900,C18570R14VECTLSY20,1325218614088SVEC0,
1900,C18570R14TAXIMHM01,1325218614088TTMX0,
1900,C18570R14TAXIMHM02,1325218614088TTMX0,
1900,C18570R14TAXIMHM03,1325218614088TTMX0,
1900,C18570R14TAXIMHM04,1325218614088TTMX0,
1900,C18570R14VECTLMK01,1325218614088TVECE,
1900,C18570R14VECTLMK02,1325218614088TVECE,
1900,C18570R14VECTLMK03,1325218614088TVECE,
1900,C18570R14VECTLMK04,1325218614088TVECE,
1900,C18570R14VECTLMK05,1325218614088TVECE,
1900,C18570R14VECTLMK06,1325218614088TVECE,
1900,C18570R14VECTLMK07,1325218614088TVECE,
1900,C18570R14VECTLMK08,1325218614088TVECE,
1900,C19555R15UX1TLGC01,1325219315089VUX10,
1900,C19555R15UX1TLGC02,1325219315089VUX10,
1900,C19555R15UX1TLGC01,1325219315089VUX1E,
1900,C19555R15UX1TLGC02,1325219315089VUX1E,
1900,C1955R16UXRTLHM01,1325219316087HURL0,
1900,C19555R16UXTTLHM01,1325219316087HUTR0,
1900,C19555R16UXTTLHM02,1325219316087HUTR0,
1900,C19555R16VECTLGC01,1325219316087HVEC1,
1900,C19555R16VECTLMK01,1325219316087HVEC1,
1900,C19555R16UXRHYHM03,1325219316087VURL0,
1900,C19555R16UXRHYHM04,1325219316087VURL0,
1900,C19555R16UXROYH01,1325219316087VURL0,
1900,C1955R16UXRHYCHM01,1325219316087VURL0,
1900,C1955R16UXRHYCHM02,1325219316087VURL0,
1900,C1955R16UXRTLHM01,1325219316087VURL0,
1900,C1955R16UXRTLHM02,1325219316087VURL0,
1900,C19560R14SPTTLGC01,1325219414086HUSP0,
1900,C19560R14SPTTLMK01,1325219414086HUSP0,
1900,C19560R15UX1TLGC01,1325219415088VUX10,
1900,C19560R15UX1TLGC03,1325219415088VUX10,
1900,C19560R15UX1TLGC01,1325219415092VUX10,
1900,C19560R15UX1TLGC03,1325219415092VUX10,
1900,C19560R16UXRTHMI01,1325219416089HURL1,
1900,C19560R16RHPEHMI01,1325219416089VRHE0,
1900,C19560R16RHPEHMI02,1325219416089VRHE0,
1900,C19560R16RHPEHMI03,1325219416089VRHE0,
1900,C19560R16RHPEHMI04,1325219416089VRHE0,
1900,C19560R16RHPEHMI05,1325219416089VRHE0,
1900,C19560R16RHPEHMI06,1325219416089VRHE0,
1900,C19560R16RHPEHMI07,1325219416089VRHE0,
1900,C19560R16RHPEHMI08,1325219416089VRHE0,
1900,C19560R16RHPEHMI09,1325219416089VRHE0,
1900,C19560R16RHPEHMI10,1325219416089VRHE0,
1900,C19560R16UXRTHMI01,1325219416089VURL1,
1900,C19560R16UXRTHMI02,1325219416089VURL1,
1900,C0019565R15UXRGC01,1325219515091HURL2,
1900,C0019565R15UXRGC02,1325219515091HURL2,
1900,C0019565R15UXRGC05,1325219515091HURL2,
1900,C0019565R15UXRGC06,1325219515091HURL2,
1900,C0019565R15UXRGC07,1325219515091HURL2,
1900,C0019565R15UXRGC10,1325219515091HURL2,
1900,C0019565R15UXRHM01,1325219515091HURL2,
1900,C0019565R15UXRHM02,1325219515091HURL2,
1900,C0019565R15UXRHM03,1325219515091HURL2,
1900,C0019565R15UXRHM04,1325219515091HURL2,
1900,C019565R15UXRHMI05,1325219515091HURL2,
1900,C019565R15UXRHMI06,1325219515091HURL2,
1900,C019565R15UXRHMI07,1325219515091HURL2,
1900,C019565R15UXRHMI08,1325219515091HURL2,
1900,C0019565R15UXRGC03,1325219515091HURL3,
1900,C0019565R15UXRGC04,1325219515091HURL3,
1900,C0019565R15UXRGC05,1325219515091HURL3,
1900,C0019565R15UXRGC06,1325219515091HURL3,
1900,C0019565R15UXRGC07,1325219515091HURL3,
1900,C0019565R15UXRGC08,1325219515091HURL3,
1900,C0019565R15UXRGC09,1325219515091HURL3,
1900,C0019565R15UXRGC10,1325219515091HURL3,
1900,C019565R15UXRHMI07,1325219515091HURL3,
1900,C019565R15UXRHMI08,1325219515091HURL3,
1900,B1956515UXROYLGC01,1325219515091VURL0,
1900,B1956515UXROYLGC02,1325219515091VURL0,
